date,open,high,low,close,volume,dividends,stock_splits,capital_gains
2000-04-24,70.47336983469735,72.00425202586307,67.46439449344061,71.58193969726562,31190900,0.0,0.0,0.0
2000-04-25,73.06002836079178,76.43852678210006,72.63771605812823,76.4121322631836,28663200,0.0,0.0,0.0
2000-04-26,76.54412587483725,78.06181112925212,73.5879389444987,73.7990951538086,25688300,0.0,0.0,0.0
2000-04-27,70.94850505672089,78.11462080184728,69.47041120137254,77.07203674316406,37010400,0.0,0.0,0.0
2000-04-28,79.025213845487,80.02820587158203,77.81106560337197,80.02820587158203,24828400,0.0,0.0,0.0
2000-05-01,80.87281288695492,81.82301564933428,79.6058758704491,80.7672348022461,23205700,0.0,0.0,0.0
2000-05-02,80.13377875593929,80.7672473627056,75.80507660970278,76.12181091308594,20307900,0.0,0.0,0.0
2000-05-03,75.59390250228732,76.2273709590104,72.22860132594597,75.27716827392578,26589700,0.0,0.0,0.0
2000-05-04,75.17160164450665,76.64969493526942,74.0102426303359,75.435546875,17750700,0.0,0.0,0.0
2000-05-05,74.43257971324907,77.96944697621906,74.35339611780945,77.23040008544922,20571200,0.0,0.0,0.0
2000-05-08,76.43853729378279,76.64969347415236,74.11581930971757,74.22139739990234,13903000,0.0,0.0,0.0
2000-05-09,74.74931118100189,75.27720179668692,71.21244405591212,72.63774871826172,19825800,0.0,0.0,0.0
2000-05-10,71.26518297344913,71.7798759615907,67.14763906831651,67.35879516601562,34847500,0.0,0.0,0.0
2000-05-11,69.89270030800665,72.00426225084674,68.3090288508766,71.47637176513672,24709700,0.0,0.0,0.0
2000-05-12,72.10984034798874,73.95745704797382,70.9484812794267,71.47637176513672,17832000,0.0,0.0,0.0
2000-05-15,71.63470370973667,74.85483409020382,69.78708791766535,74.59088897705078,17950800,0.0,0.0,0.0
2000-05-16,76.01621140797057,77.28314826477008,74.37975130127121,76.70246887207031,23758800,0.0,0.0,0.0
2000-05-17,75.38278076000307,76.43856200314038,74.11584326823832,75.11883544921875,20339400,0.0,0.0,0.0
2000-05-18,75.17159731673082,75.47513431432296,72.1098328192797,72.42656707763672,19063000,0.0,0.0,0.0
2000-05-19,70.73732360045966,71.79310454972025,68.67855074940151,68.99528503417969,28178100,0.0,0.0,0.0
2000-05-22,68.94249725341797,69.47038773774736,63.83515681753114,68.94249725341797,43879800,0.0,0.0,0.0
2000-05-23,68.73135027969093,69.78713138997804,62.7133979510544,63.188499450683594,31898500,0.0,0.0,0.0
2000-05-24,63.346869990510754,67.46441653989396,61.02415142419203,67.1476821899414,49476000,0.0,0.0,0.0
2000-05-25,67.78114843828502,69.47039824360053,64.61380505331843,65.66958618164062,29632700,0.0,0.0,0.0
2000-05-26,65.66958618164062,66.93652353562726,63.98033637632511,65.66958618164062,18203200,0.0,0.0,0.0
2000-05-30,67.56999292366692,72.58495333597031,67.56999292366692,72.26821899414062,31590400,0.0,0.0,0.0
2000-05-31,71.34437579391594,73.2051891470314,69.89267743332942,70.20941162109375,29675400,0.0,0.0,0.0
2000-06-01,71.95147832234701,74.64371999104819,70.948486328125,73.7990951538086,28993500,0.0,0.0,0.0
2000-06-02,78.23340070900197,79.34197116439269,69.68157148170216,79.0780258178711,31677200,0.0,0.0,0.0
2000-06-05,77.91660717931944,80.50326961277923,77.59987300379376,79.27592468261719,23784300,0.0,0.0,0.0
2000-06-06,78.70849779729974,80.23938071891054,76.75530234558941,77.07203674316406,23200500,0.0,0.0,0.0
2000-06-07,77.33594798978127,79.39472066664234,75.64669861389527,79.13077545166016,22524400,0.0,0.0,0.0
2000-06-08,79.92260457874943,80.13376073351495,77.38873072156318,78.76124572753906,19313800,0.0,0.0,0.0
2000-06-09,80.02819561767578,80.02819561767578,78.55010229492187,79.1835708618164,17014600,0.0,0.0,0.0
2000-06-12,79.65866410436709,79.65866410436709,76.01622021887914,76.64968872070312,16484700,0.0,0.0,0.0
2000-06-13,76.4385526540741,79.92263033029572,75.47515238754313,79.60589599609375,25187900,0.0,0.0,0.0
2000-06-14,80.13375262360074,80.13375262360074,77.28314482276119,77.81103515625,20274500,0.0,0.0,0.0
2000-06-15,77.59989944458007,79.28914895629883,76.7552746887207,79.1835708618164,18807800,0.0,0.0,0.0
2000-06-16,80.02820844169638,80.50330994299932,78.60290393778753,79.60589599609375,21203400,0.0,0.0,0.0
2000-06-19,79.40792952386701,82.98438770916998,78.28616219637345,82.77323150634766,20042500,0.0,0.0,0.0
2000-06-20,82.98438002113801,84.1985280748824,82.08696624228347,82.45648956298828,20988300,0.0,0.0,0.0
2000-06-21,81.77023707509191,84.22492785881805,81.66465897686713,83.51227569580078,20880600,0.0,0.0,0.0
2000-06-22,83.30110877329909,83.61784302718996,79.81703198049951,80.45050048828125,21526700,0.0,0.0,0.0
2000-06-23,80.23935953776042,80.66167195638022,77.17759450276694,77.28317260742188,24888100,0.0,0.0,0.0
2000-06-26,78.60288632676956,79.75104803100545,77.70547258093002,79.39472198486328,22169200,0.0,0.0,0.0
2000-06-27,79.19677832181168,80.29215119311819,78.02222186944687,78.44453430175781,14786000,0.0,0.0,0.0
2000-06-28,78.53690002192842,80.66165903781322,78.12778493191334,79.39472198486328,19259800,0.0,0.0,0.0
2000-06-29,78.4973198437833,78.8668432055227,76.5441249317322,77.40194702148438,21355800,0.0,0.0,0.0
2000-06-30,77.54707163935123,79.35509560371322,77.12475947249295,78.91958618164062,15153100,0.0,0.0,0.0
2000-07-03,78.97240730345719,80.45050048828125,78.7612511341966,80.45050048828125,5212000,0.0,0.0,0.0
2000-07-05,79.07802249010106,79.3683623590567,76.7553035384559,77.33598327636719,16489000,0.0,0.0,0.0
2000-07-06,77.33594927381962,80.02819051133825,76.06901222086967,79.39472198486328,23594700,0.0,0.0,0.0
2000-07-07,80.23936079690046,81.92861049788783,79.76425931849775,81.03119659423828,16603200,0.0,0.0,0.0
2000-07-10,79.97544326643441,80.97843562423128,79.3947634803415,79.80387878417969,12659400,0.0,0.0,0.0
2000-07-11,79.44754389712685,80.87284867136103,78.39176258287932,80.2393798828125,14374600,0.0,0.0,0.0
2000-07-12,80.60886543391604,82.56205994672212,79.92260790238957,82.1397476196289,18252600,0.0,0.0,0.0
2000-07-13,82.7204399399346,84.25132236383892,82.03418230163264,83.19554138183594,19566700,0.0,0.0,0.0
2000-07-14,84.67366020250024,85.41270711199837,83.45951170832474,84.99039459228516,17219400,0.0,0.0,0.0
2000-07-17,85.25433969146204,86.20454285830186,84.35692558944665,85.94059753417969,13140500,0.0,0.0,0.0
2000-07-18,84.77923086540184,85.12235975744736,83.0767836702529,84.0401840209961,20684000,0.0,0.0,0.0
2000-07-19,83.03716131470198,83.56505172356849,80.79362707701931,82.1397476196289,21828500,0.0,0.0,0.0
2000-07-20,82.66764354587048,84.88478341108538,82.15295036287415,84.77920532226562,19521200,0.0,0.0,0.0
2000-07-21,83.14273676921412,84.05334769573409,81.9285888671875,81.9285888671875,14411400,0.0,0.0,0.0
2000-07-24,82.7204659712942,83.6178800884046,79.60591109426399,80.2393798828125,18579200,0.0,0.0,0.0
2000-07-25,80.76726276009263,81.92862209389789,79.2363800018948,80.87284088134766,19065700,0.0,0.0,0.0
2000-07-26,80.66165671753727,81.18954714108136,78.76125119277854,80.7672348022461,20318700,0.0,0.0,0.0
2000-07-27,79.34191444552675,80.29211701373664,77.33593124597252,77.5998764038086,26141800,0.0,0.0,0.0
2000-07-28,77.86384678573059,78.44452632108181,72.6377309675697,73.37677764892578,36485600,0.0,0.0,0.0
2000-07-31,74.01023267616682,76.12179423611452,72.40016698670671,75.5411148071289,27609900,0.0,0.0,0.0
2000-08-01,75.85786560642146,76.00303549536902,74.0630378885242,74.53813934326172,15751800,0.0,0.0,0.0
2000-08-02,74.22142948516428,76.34618946864782,73.06006999108632,73.21843719482422,23578200,0.0,0.0,0.0
2000-08-03,71.15964846027747,77.07202281306016,70.36781260945835,76.3857650756836,35874700,0.0,0.0,0.0
2000-08-04,77.70548243000174,78.35214829940901,75.27718610406419,76.12181091308594,22283400,0.0,0.0,0.0
2000-08-07,76.75528208414714,78.57650438944499,76.2273915608724,77.91664123535156,15103300,0.0,0.0,0.0
2000-08-08,77.75825915393601,79.60587563077767,77.28315777417673,79.50029754638672,14832300,0.0,0.0,0.0
2000-08-09,79.1307790373715,79.76424758203358,77.17758435799675,77.38874053955078,18649800,0.0,0.0,0.0
2000-08-10,77.54710617012337,77.90343221957765,75.5939115286703,75.85785675048828,15336200,0.0,0.0,0.0
2000-08-11,75.3827380597305,76.95321176930823,74.22137935012681,76.91361999511719,21050600,0.0,0.0,0.0
2000-08-14,77.17756451842605,78.55007934570312,76.18777017183201,78.55007934570312,12539300,0.0,0.0,0.0
2000-08-15,78.33892321842973,79.38150659684212,77.70545483660955,78.55007934570312,14090300,0.0,0.0,0.0
2000-08-16,78.91959908003817,79.97537966973766,77.70545140188374,79.34191131591797,15245300,0.0,0.0,0.0
2000-08-17,78.49733315310964,80.97841900260268,78.44454409248213,80.87284088134766,14492400,0.0,0.0,0.0
2000-08-18,81.03117995374784,81.61185941921444,79.97539910744494,80.45050048828125,14706700,0.0,0.0,0.0
2000-08-21,81.08398693144633,81.80983642383396,79.71147152765883,80.66167449951172,13560100,0.0,0.0,0.0
2000-08-22,81.08398693144633,82.23214885576857,80.46371554704237,80.66167449951172,14878200,0.0,0.0,0.0
2000-08-23,79.97543784471304,82.29815683162221,79.24958816130393,81.9814224243164,21396400,0.0,0.0,0.0
2000-08-24,82.29811875095984,83.35389962011904,81.13675979488472,83.24832153320312,13567700,0.0,0.0,0.0
2000-08-25,83.18237283771722,84.42291591985993,81.92863248874323,82.79965209960938,11764700,0.0,0.0,0.0
2000-08-28,82.98438518543534,84.33050593748915,82.7204399399346,83.19554138183594,12314200,0.0,0.0,0.0
2000-08-29,83.3011169722586,83.7630211379793,82.65445114024962,83.61785125732422,11162800,0.0,0.0,0.0
2000-08-30,83.03717425378927,84.04016618692468,82.57527007405587,83.51227569580078,10545300,0.0,0.0,0.0
2000-08-31,84.14575688924003,86.15174105598479,83.51228820500485,85.83500671386719,15588700,0.0,0.0,0.0
2000-09-01,86.99639907446615,87.43190896060958,85.46551583832567,86.6796646118164,14071900,0.0,0.0,0.0
2000-09-05,85.83501207169576,85.94059019232515,83.97419769560273,84.0401840209961,16348300,0.0,0.0,0.0
2000-09-06,83.82895988225937,84.02691869810224,80.6616188287735,81.08393096923828,20964900,0.0,0.0,0.0
2000-09-07,81.77025961906287,83.97420302712993,81.55910336439777,82.87882995605469,16669700,0.0,0.0,0.0
2000-09-08,82.57524635224712,82.77320522954993,80.0413727227711,80.34490966796875,23475200,0.0,0.0,0.0
2000-09-11,79.81705100319603,81.18956643049965,77.70548880734428,78.3917465209961,27262100,0.0,0.0,0.0
2000-09-12,78.97241707735283,79.97540900547429,76.72888250129166,77.1775894165039,24256000,0.0,0.0,0.0
2000-09-13,76.22741119874352,79.28917702251577,76.0162549350351,78.97244262695312,34093100,0.0,0.0,0.0
2000-09-14,80.45048449116369,81.03116384116552,78.24654241274762,78.55007934570312,28615300,0.0,0.0,0.0
2000-09-15,78.65568407751941,79.07799647525106,76.59691113857762,77.12480163574219,24994600,0.0,0.0,0.0
2000-09-18,77.54715943634925,78.55015196820128,74.32702551829799,75.91069793701172,29218500,0.0,0.0,0.0
2000-09-19,76.64970026457574,79.20996917837184,75.91065356780986,78.7084732055664,27568700,0.0,0.0,0.0
2000-09-20,78.86684919631938,80.43732360300646,77.12481035864967,79.9226303100586,33123200,0.0,0.0,0.0
2000-09-21,79.1835703401484,79.80384164114624,73.48235327565773,74.1158218383789,25031400,0.0,0.0,0.0
2000-09-22,74.01025975528145,78.76127500348069,73.90468163865481,78.49732971191406,33710100,0.0,0.0,0.0
2000-09-25,79.07797867374717,79.60586905207659,76.01621447943653,76.4121322631836,20560800,0.0,0.0,0.0
2000-09-26,76.66288188585112,78.12777771806483,75.10560523538969,75.5411148071289,26011200,0.0,0.0,0.0
2000-09-27,76.54412716148786,77.01922864042123,74.32698692646545,75.64671325683594,28482900,0.0,0.0,0.0
2000-09-28,74.93408072409777,78.55013181927261,74.93408072409777,77.33598327636719,29050000,0.0,0.0,0.0
2000-09-29,77.70547975352113,78.08820035692672,74.9076601700044,74.96044921875,27198800,0.0,0.0,0.0
2000-10-02,76.2274047895536,76.2274047895536,72.63774860832808,73.2712173461914,24968200,0.0,0.0,0.0
2000-10-03,74.37976673103515,75.01323529084523,70.32820740058308,70.94847869873047,35731200,0.0,0.0,0.0
2000-10-04,70.52615654938413,73.36356741355283,69.36479768404995,72.32098388671875,37672100,0.0,0.0,0.0
2000-10-05,72.0042370792039,73.64069701282217,71.42355774792,72.5321273803711,23443100,0.0,0.0,0.0
2000-10-06,72.26820214972439,73.11282686440342,68.62575806767109,70.10385131835938,36335800,0.0,0.0,0.0
2000-10-09,69.73434320700872,70.7901243305062,67.04210134209013,69.7871322631836,28834600,0.0,0.0,0.0
2000-10-10,69.10086285468586,70.36779998876719,65.77515287772236,66.1446762084961,35283200,0.0,0.0,0.0
2000-10-11,64.93048489238804,67.95265583555,64.24422773498881,65.08885192871094,48462600,0.0,0.0,0.0
2000-10-12,66.93653578924855,67.20048111964779,62.84538316806025,63.452457427978516,53223600,0.0,0.0,0.0
2000-10-13,63.0828777900109,68.9424589069073,63.030088770939756,68.62572479248047,42410200,0.0,0.0,0.0
2000-10-16,68.52019998503894,69.52319212657649,67.35884066325862,69.25924682617188,27644900,0.0,0.0,0.0
2000-10-17,70.20945850652627,70.24905030643598,65.88075504973293,66.09191131591797,52101400,0.0,0.0,0.0
2000-10-18,64.82496376526662,68.57298691456134,62.97734671983963,65.88074493408203,64354400,0.0,0.0,0.0
2000-10-19,69.58915468281809,71.88547801200647,68.7841217915509,71.84588623046875,44278900,0.0,0.0,0.0
2000-10-20,71.370797501881,74.2214062778437,71.27841666191924,72.90167999267578,40692200,0.0,0.0,0.0
2000-10-23,72.79608917236328,73.90465905823683,71.05405078027627,72.79608917236328,28989200,0.0,0.0,0.0
2000-10-24,73.00725936889648,73.48236083984375,69.57597096761069,69.68154907226562,31466200,0.0,0.0,0.0
2000-10-25,68.62576271902118,69.25923129796598,64.94372660390447,65.77515411376953,48635400,0.0,0.0,0.0
2000-10-26,66.03910446166992,67.56998697916667,62.18550364176433,67.46440887451172,69991300,0.0,0.0,0.0
2000-10-27,68.2958358037897,69.14046063305396,65.44522700502283,67.33243560791016,51046400,0.0,0.0,0.0
2000-10-30,66.0390853586785,67.46438935922552,63.94072113565095,64.838134765625,35496700,0.0,0.0,0.0
2000-10-31,65.88073275243832,69.73433330606653,65.77515465507865,69.00848388671875,43863800,0.0,0.0,0.0
2000-11-01,67.83392467616517,69.945486533789,66.88372184023446,68.41460418701172,45186400,0.0,0.0,0.0
2000-11-02,69.41761400641464,70.31502802779035,68.46741092495802,69.25924682617188,26594300,0.0,0.0,0.0
2000-11-03,69.998256743627,70.89567029162221,68.95567335698549,70.15662384033203,29837100,0.0,0.0,0.0
2000-11-06,70.63176104333746,71.05407351594336,69.25924550736828,69.62876892089844,23485800,0.0,0.0,0.0
2000-11-07,68.78410492059484,69.65512390078656,67.7811133676468,69.36478424072266,24334400,0.0,0.0,0.0
2000-11-08,69.36480958542957,69.47038768221104,63.87474855279282,63.94073486328125,40338200,0.0,0.0,0.0
2000-11-09,63.13569653713437,64.98331307459232,61.65760330716802,63.92753219604492,64955900,0.0,0.0,0.0
2000-11-10,62.713399428523786,63.92754773395817,60.601837158203125,60.601837158203125,49235500,0.0,0.0,0.0
2000-11-13,59.928768829823476,62.66060215899623,57.65883968674274,60.694210052490234,75023400,0.0,0.0,0.0
2000-11-14,61.65759292432787,64.19146660614956,61.446436784176065,64.05949401855469,44829500,0.0,0.0,0.0
2000-11-15,63.82193942832638,65.93350069973503,63.17527378895748,65.35282135009766,37760900,0.0,0.0,0.0
2000-11-16,63.66356291206582,65.03607753537736,61.552001953125,61.552001953125,33898700,0.0,0.0,0.0
2000-11-17,61.81596142732644,63.505210586741,59.96834515921677,61.51242446899414,49913800,0.0,0.0,0.0
2000-11-20,59.91558568959161,60.86578881066002,58.49028100798899,59.004974365234375,46862300,0.0,0.0,0.0
2000-11-21,59.28211727962699,60.07395321835754,57.80402352732997,58.912593841552734,42128600,0.0,0.0,0.0
2000-11-22,57.80401491090012,59.2293193881552,56.167554214792446,56.27313232421875,56623700,0.0,0.0,0.0
2000-11-24,57.75123558958337,59.65164187955137,57.57967113285014,59.4932746887207,19987900,0.0,0.0,0.0
2000-11-27,61.28807383534722,61.604808067054435,58.06794247965714,58.75419998168945,35416600,0.0,0.0,0.0
2000-11-28,58.22631835573242,59.07094310069318,55.16455365524966,55.283329010009766,48812700,0.0,0.0,0.0
2000-11-29,55.586877419434806,56.37871328011052,52.78905737838063,53.1585807800293,66189300,0.0,0.0,0.0
2000-11-30,52.15558214123744,54.267144171247054,51.099801126232634,53.19816589355469,74792600,0.0,0.0,0.0
2000-12-01,54.1087849996984,56.39191178139299,52.472324185073376,54.05599594116211,57112500,0.0,0.0,0.0
2000-12-04,54.16156141574566,55.204145078475655,52.155577659606934,54.90060806274414,49106300,0.0,0.0,0.0
2000-12-05,55.798035440352194,59.968371107133486,55.322933908693564,59.70442581176758,76531800,0.0,0.0,0.0
2000-12-06,59.62523988415213,61.06374168746612,57.223337790545294,57.43449401855469,63352100,0.0,0.0,0.0
2000-12-07,56.58985384604089,58.26590595388771,55.32291681963699,56.16754150390625,41481100,0.0,0.0,0.0
2000-12-08,60.04755234017092,62.079931034761316,57.1177596765406,57.43449401855469,65856900,0.0,0.0,0.0
2000-12-11,60.86577486951812,63.162098552800025,59.92876922863872,62.8189697265625,51829800,0.0,0.0,0.0
2000-12-12,62.07992488496749,62.39665919560508,60.23230807291489,60.522647857666016,31054500,0.0,0.0,0.0
2000-12-13,62.02711984227261,62.07990888043625,57.69841871285444,58.054744720458984,51661600,0.0,0.0,0.0
2000-12-14,57.869971960953954,58.859766236226825,55.11174524719355,55.217323303222656,41562700,0.0,0.0,0.0
2000-12-15,54.26713172330315,55.42849057341275,52.84182767998683,53.95039749145508,59026100,0.0,0.0,0.0
2000-12-18,55.032593524083495,55.71885128505528,52.841847594827414,54.05599594116211,42950000,0.0,0.0,0.0
2000-12-19,53.594088104764204,55.62646672287149,49.621711714827235,49.938446044921875,80489200,0.0,0.0,0.0
2000-12-20,48.407550196838805,49.30496388642033,46.24319953373042,47.07462692260742,81432100,0.0,0.0,0.0
2000-12-21,46.46754459393861,49.62168920000261,45.82087896340666,47.35176086425781,85875600,0.0,0.0,0.0
2000-12-22,48.67150382365077,51.310956308664366,48.56592572425023,51.09980010986328,57240000,0.0,0.0,0.0
2000-12-26,51.178972308885385,52.30073936568148,48.98822723326007,51.41652297973633,37082800,0.0,0.0,0.0
2000-12-27,50.413551136926955,52.52511348821185,49.78008243154148,51.997222900390625,33955500,0.0,0.0,0.0
2000-12-28,51.337354646451836,52.77585635762491,50.88864769067308,51.891639709472656,30996900,0.0,0.0,0.0
2000-12-29,51.99721922455814,52.564701566349,48.98824308669031,49.30497741699219,49191000,0.0,0.0,0.0
2001-01-02,49.46333785029183,49.56891594602351,44.29001115943954,45.13463592529297,62514100,0.0,0.0,0.0
