date,equity,returns
2010-05-07,500000.0,0.0
2010-05-10,500000.0,0.0
2010-05-11,500000.0,0.0
2010-05-12,500000.0,0.0
2010-05-13,500000.0,0.0
2010-05-14,500000.0,0.0
2010-05-17,500000.0,0.0
2010-05-18,500000.0,0.0
2010-05-19,500000.0,0.0
2010-05-20,500000.0,0.0
2010-05-21,500000.0,0.0
2010-05-24,500000.0,0.0
2010-05-25,500000.0,0.0
2010-05-26,500000.0,0.0
2010-05-27,500000.0,0.0
2010-05-28,500000.0,0.0
2010-06-01,500000.0,0.0
2010-06-02,500000.0,0.0
2010-06-03,500000.0,0.0
2010-06-04,500000.0,0.0
2010-06-07,500000.0,0.0
2010-06-08,500000.0,0.0
2010-06-09,500000.0,0.0
2010-06-10,500000.0,0.0
2010-06-11,500000.0,0.0
2010-06-14,500000.0,0.0
2010-06-15,500000.0,0.0
2010-06-16,500000.0,0.0
2010-06-17,500000.0,0.0
2010-06-18,500000.0,0.0
2010-06-21,500000.0,0.0
2010-06-22,500000.0,0.0
2010-06-23,500000.0,0.0
2010-06-24,500000.0,0.0
2010-06-25,500000.0,0.0
2010-06-28,500000.0,0.0
2010-06-29,500000.0,0.0
2010-06-30,500000.0,0.0
2010-07-01,500000.0,0.0
2010-07-02,500000.0,0.0
2010-07-06,500000.0,0.0
2010-07-07,500000.0,0.0
2010-07-08,500000.0,0.0
2010-07-09,500000.0,0.0
2010-07-12,500000.0,0.0
2010-07-13,500000.0,0.0
2010-07-14,500000.0,0.0
2010-07-15,500000.0,0.0
2010-07-16,500000.0,0.0
2010-07-19,500000.0,0.0
2010-07-20,500000.0,0.0
2010-07-21,500000.0,0.0
2010-07-22,500000.0,0.0
2010-07-23,500000.0,0.0
2010-07-26,500000.0,0.0
2010-07-27,500000.0,0.0
2010-07-28,500000.0,0.0
2010-07-29,500000.0,0.0
2010-07-30,500000.0,0.0
2010-08-02,500000.0,0.0
2010-08-03,500000.0,0.0
2010-08-04,500000.0,0.0
2010-08-05,500000.0,0.0
2010-08-06,500000.0,0.0
2010-08-09,500000.0,0.0
2010-08-10,500000.0,0.0
2010-08-11,500000.0,0.0
2010-08-12,500000.0,0.0
2010-08-13,500000.0,0.0
2010-08-16,500000.0,0.0
2010-08-17,500000.0,0.0
2010-08-18,500000.0,0.0
2010-08-19,500000.0,0.0
2010-08-20,500000.0,0.0
2010-08-23,500000.0,0.0
2010-08-24,500000.0,0.0
2010-08-25,500000.0,0.0
2010-08-26,500000.0,0.0
2010-08-27,500000.0,0.0
2010-08-30,500000.0,0.0
2010-08-31,500000.0,0.0
2010-09-01,500000.0,0.0
2010-09-02,500000.0,0.0
2010-09-03,500000.0,0.0
2010-09-07,500000.0,0.0
2010-09-08,500000.0,0.0
2010-09-09,500000.0,0.0
2010-09-10,500000.0,0.0
2010-09-13,500000.0,0.0
2010-09-14,500000.0,0.0
2010-09-15,500000.0,0.0
2010-09-16,500000.0,0.0
2010-09-17,500000.0,0.0
2010-09-20,500000.0,0.0
2010-09-21,500000.0,0.0
2010-09-22,500000.0,0.0
2010-09-23,500000.0,0.0
2010-09-24,500000.0,0.0
2010-09-27,500000.0,0.0
2010-09-28,500000.0,0.0
2010-09-29,500000.0,0.0
2010-09-30,500000.0,0.0
2010-10-01,500000.0,0.0
2010-10-04,500000.0,0.0
2010-10-05,500000.0,0.0
2010-10-06,500000.0,0.0
2010-10-07,500000.0,0.0
2010-10-08,500000.0,0.0
2010-10-11,500000.0,0.0
2010-10-12,500000.0,0.0
2010-10-13,500000.0,0.0
2010-10-14,500000.0,0.0
2010-10-15,500000.0,0.0
2010-10-18,500000.0,0.0
2010-10-19,500000.0,0.0
2010-10-20,500000.0,0.0
2010-10-21,500000.0,0.0
2010-10-22,500000.0,0.0
2010-10-25,500000.0,0.0
2010-10-26,500000.0,0.0
2010-10-27,500000.0,0.0
2010-10-28,500000.0,0.0
2010-10-29,500000.0,0.0
2010-11-01,500000.0,0.0
2010-11-02,500000.0,0.0
2010-11-03,500000.0,0.0
2010-11-04,500000.0,0.0
2010-11-05,500000.0,0.0
2010-11-08,500000.0,0.0
2010-11-09,500000.0,0.0
2010-11-10,500000.0,0.0
2010-11-11,500000.0,0.0
2010-11-12,500000.0,0.0
2010-11-15,500000.0,0.0
2010-11-16,500000.0,0.0
2010-11-17,500000.0,0.0
2010-11-18,500000.0,0.0
2010-11-19,500000.0,0.0
2010-11-22,500000.0,0.0
2010-11-23,500000.0,0.0
2010-11-24,500000.0,0.0
2010-11-26,500000.0,0.0
2010-11-29,500000.0,0.0
2010-11-30,500000.0,0.0
2010-12-01,500000.0,0.0
2010-12-02,500000.0,0.0
2010-12-03,500000.0,0.0
2010-12-06,500000.0,0.0
2010-12-07,500000.0,0.0
2010-12-08,500000.0,0.0
2010-12-09,500000.0,0.0
2010-12-10,500000.0,0.0
2010-12-13,500000.0,0.0
2010-12-14,500000.0,0.0
2010-12-15,500000.0,0.0
2010-12-16,500000.0,0.0
2010-12-17,500000.0,0.0
2010-12-20,500000.0,0.0
2010-12-21,500000.0,0.0
2010-12-22,500000.0,0.0
2010-12-23,500000.0,0.0
2010-12-27,500000.0,0.0
2010-12-28,500000.0,0.0
2010-12-29,500000.0,0.0
2010-12-30,500000.0,0.0
2010-12-31,500000.0,0.0
2011-01-03,515642.5359674637,0.03128507193492738
2011-01-04,514966.03919782396,-0.0013119491167857859
2011-01-05,523013.30704912136,0.01562679330045302
2011-01-06,526751.3981437876,0.0071472198590067475
2011-01-07,525905.6024047341,-0.0016056829503139523
2011-01-10,529361.6218202413,0.006571558469246846
2011-01-11,530331.96743549,0.0018330486670189738
2011-01-12,538937.6804206136,0.016227030451771516
2011-01-13,539154.685075381,0.0004026525935205051
2011-01-14,548893.0600939211,0.018062302504481986
2011-01-18,552260.5512919865,0.006135058799047657
2011-01-19,545382.8486758758,-0.012453727864538987
2011-01-20,546599.4234445218,0.00223068028560079
2011-01-21,549564.5200871595,0.00542462453390896
2011-01-24,551204.0420776153,0.0029833112046530183
2011-01-25,551307.5060542033,0.00018770540251856788
2011-01-26,552628.5103147815,0.0023961296482844863
2011-01-27,556589.7629450088,0.00716802075226091
2011-01-28,567051.4640135956,0.018796071658293088
2011-01-31,565045.5535316585,-0.003537439913723535
2011-02-01,569955.3960133287,0.00868928611327458
2011-02-02,569463.1944289001,-0.0008635791289482035
2011-02-03,569848.2213016638,0.0006761224896190546
2011-02-04,574512.6779279929,0.008185436844348653
2011-02-07,578925.3414821055,0.007680707012466925
2011-02-08,584653.4441183911,0.009894371909201827
2011-02-09,583287.5450140954,-0.002336254268296308
2011-02-10,584253.389545627,0.001655863458405085
2011-02-11,592498.4675338703,0.014112161154350123
2011-02-14,594955.0305017256,0.00414610855970669
2011-02-15,593522.7277148281,-0.0024074135244972553
2011-02-16,601017.1584300081,0.012627032403687156
2011-02-17,600453.1524176672,-0.0009384191523153357
2011-02-18,598278.6769841391,-0.003621390652664167
2011-02-22,611176.5606270916,0.021558320794532154
2011-02-23,616307.9858105266,0.00839597837026039
2011-02-24,613949.1716658726,-0.00382733016440136
2011-02-25,610813.6714519393,-0.005107100650409665
2011-02-28,610759.8242711202,-8.815647608377292e-05
2011-03-01,617792.4660353931,0.011514578210290215
2011-03-02,615438.64320394,-0.0038100542833720543
2011-03-03,621092.8009112765,0.009187199682329398
2011-03-04,619808.4802800097,-0.002067840151073189
2011-03-07,625859.7005900912,0.009763048590990015
2011-03-08,625066.9991825301,-0.0012665800447186819
2011-03-09,628082.4567294691,0.004824214925572161
2011-03-10,635200.1255462024,0.01133237959518274
2011-03-11,632368.95865481,-0.004457125837243665
2011-03-14,633886.4223405505,0.0023996492316265194
2011-03-15,644556.9085160561,0.016833435453793323
2011-03-16,681111.2855392176,0.056712412108528364
2011-03-17,674659.1960099273,-0.009472885953111845
2011-03-18,676069.373650133,0.002090207394408706
2011-03-21,668594.4611563687,-0.011056428208553199
2011-03-22,669253.6844792728,0.0009859838230845443
2011-03-23,671697.398975961,0.003651402380533187
2011-03-24,680463.7191912519,0.013050996220404523
2011-03-25,681604.2548355636,0.0016761152904188842
2011-03-28,678852.5377454701,-0.0040371184166938245
2011-03-29,683575.5041324546,0.006957278826223241
2011-03-30,685820.5802291116,0.0032843132661787215
2011-03-31,686430.2589646296,0.0008889770197830341
2011-04-01,686626.0008484372,0.0002851591713086457
2011-04-04,683740.8287209084,-0.004201955830340944
2011-04-05,681422.8540520306,-0.0033901363959997826
2011-04-06,683329.7839332311,0.0027984530748582457
2011-04-07,682610.8876212154,-0.0010520488480361065
2011-04-08,680908.9797271148,-0.0024932328577873487
2011-04-11,680009.4991919196,-0.0013209996665863519
2011-04-12,683200.0844169526,0.004691971551609926
2011-04-13,680760.2267978911,-0.0035712197271516
2011-04-14,681129.5571171446,0.000542526288573988
2011-04-15,681494.6237545795,0.0005359723911851455
2011-04-18,684930.9321439404,0.0050423118093422216
2011-04-19,683112.8917516904,-0.00265434119986265
2011-04-20,701516.0992929373,0.026940214075093886
2011-04-21,710564.2284984266,0.012897963731137442
2011-04-25,713137.4989312798,0.00362144663303833
2011-04-26,722168.9895482737,0.01266444497804238
2011-04-27,733349.4805946398,0.015481821025518823
2011-04-28,730991.8794736624,-0.0032148398319798684
2011-04-29,729888.3313338833,-0.0015096585485650446
2011-05-02,727864.3218971159,-0.002773039860862735
2011-05-03,723576.213663933,-0.005891356540194634
2011-05-04,722264.7374535504,-0.0018124921544085324
2011-05-05,718428.48519155,-0.005311421232505065
2011-05-06,719302.1519634128,0.001216080361331636
2011-05-09,720769.0432126842,0.0020393255397157814
2011-05-10,728084.8910858918,0.010150058388465933
2011-05-11,722191.0373206442,-0.008095009026292515
2011-05-12,724081.6180222081,0.0026178401612099614
2011-05-13,727232.1003073852,0.004351004371278629
2011-05-16,736234.600948599,0.012379129905581307
2011-05-17,734739.6751270782,-0.0020305019888968955
2011-05-18,732411.5596694603,-0.00316862629912454
2011-05-19,731757.4097762752,-0.0008931452330985835
2011-05-20,733831.8663844963,0.0028348966208013382
2011-05-23,745251.9056961621,0.015562201418059245
2011-05-24,751354.5371984885,0.008188682854323863
2011-05-25,749131.1546227955,-0.0029591657008995235
2011-05-26,745866.0165317579,-0.004358566682067453
2011-05-27,743576.4860738015,-0.003069626993602085
2011-05-31,752078.666862531,0.01143417112827535
2011-06-01,750209.3906781592,-0.002485479600385221
2011-06-02,750345.3778491396,0.0001812656208655041
2011-06-03,766298.1642553445,0.02126059129188424
2011-06-06,776747.4110297409,0.013636006533502049
2011-06-07,778996.2918504633,0.0028952537064023866
2011-06-08,791845.9657558956,0.016495166973014296
2011-06-09,789312.65932863,-0.00319924143939704
2011-06-10,819246.4117660742,0.037923821547351494
2011-06-13,818850.3487755314,-0.0004834479405153597
2011-06-14,806987.4961661609,-0.014487204685336683
2011-06-15,842629.5382149512,0.04416678352281602
2011-06-16,849546.4823063602,0.008208760526081122
2011-06-17,854137.7968535994,0.005404430061053972
2011-06-20,849111.3078524678,-0.005884868951646673
2011-06-21,861915.0486986721,0.015078989913097347
2011-06-22,859427.6798516454,-0.002885863114679481
2011-06-23,865009.6563941488,0.006494992741526445
2011-06-24,870670.9241239142,0.0065447451226900745
2011-06-27,880559.5935509758,0.011357528031629031
2011-06-28,889901.5169575216,0.01060907572294243
2011-06-29,892393.2857461586,0.0028000500517811485
2011-06-30,904642.5503780129,0.013726307478448056
2011-07-01,938149.1831662051,0.03703853281518879
2011-07-05,948694.9233505338,0.011241005560264226
2011-07-06,955914.6516632452,0.0076101685958361405
2011-07-07,989588.0036925137,0.03522631646107576
2011-07-08,983574.5392306072,-0.006076735408541808
2011-07-11,964273.3884320532,-0.019623475424295017
2011-07-12,963174.931149107,-0.0011391554471209425
2011-07-13,963926.992496166,0.0007808149098748464
2011-07-14,971921.2334127281,0.008293409126203988
2011-07-15,974838.9676158646,0.003002027430650459
2011-07-18,976577.8930619626,0.0017838078942934363
2011-07-19,987047.6428581607,0.010720854803881845
2011-07-20,981543.4482583201,-0.005576422414527286
2011-07-21,989334.3120672832,0.007937360106460208
2011-07-22,1006343.8422639443,0.017192904349105788
2011-07-25,1003593.5363906788,-0.0027329683531210087
2011-07-26,1006424.5016746864,0.002820828534018872
2011-07-27,994074.3191173198,-0.012271345279070613
2011-07-28,994793.3254536329,0.0007232923358804326
2011-07-29,995564.830535405,0.0007755430821978129
2011-08-01,998741.2640500253,0.003190584296667001
2011-08-02,1029630.276873177,0.03092794293678492
2011-08-03,1022796.1145929244,-0.006637491567368144
2011-08-04,1129335.2324686635,0.10416457039254787
2011-08-05,1141850.254426257,0.01108175995734799
2011-08-08,1295956.9264490996,0.13496224345133265
2011-08-09,1217552.2081581801,-0.06049947856349443
2011-08-10,1308404.8845139313,0.07461912166640158
2011-08-11,1251507.863678887,-0.04348579060539161
2011-08-12,1243087.4059016728,-0.006728249994739719
2011-08-15,1253751.2613244709,0.008578524222971177
2011-08-16,1251883.6178569002,-0.00148964433790291
2011-08-17,1251652.0713994938,-0.00018495845308906913
2011-08-18,1261757.2344552998,0.00807346009862558
2011-08-19,1278885.1937117733,0.013574686785027774
2011-08-22,1274674.3766264778,-0.0032925684854277406
2011-08-23,1251677.5166479407,-0.018041360523304774
2011-08-24,1250406.8910518293,-0.0010151381479745793
2011-08-25,1262505.8338517454,0.009676004576189189
2011-08-26,1260798.8098036034,-0.0013520920081090343
2011-08-29,1274759.5494445737,0.011072932122409578
2011-08-30,1278102.5116052811,0.0026224256662082867
2011-08-31,1278914.6900819212,0.0006354564436461151
2011-09-01,1274242.8890367146,-0.003652941890054689
2011-09-02,1265752.3416768014,-0.006663209528547428
2011-09-06,1265758.139126522,4.5802401699571575e-06
2011-09-07,1278603.0174045658,0.010147972097503415
2011-09-08,1276231.778886008,-0.001854554139384922
2011-09-09,1278656.3581248936,0.0018997953812134806
2011-09-12,1285122.0229520404,0.005056608670548867
2011-09-13,1292100.5831982337,0.005430270528056791
2011-09-14,1301655.757126375,0.0073950697433246525
2011-09-15,1319028.4490338427,0.01334661012510769
2011-09-16,1331671.052504078,0.00958478452795759
2011-09-19,1331715.7224670916,3.354429228559425e-05
2011-09-20,1328355.1864835795,-0.002523463474086346
2011-09-21,1315225.200011566,-0.009884394328877576
2011-09-22,1333205.0046465988,0.01367051409513335
2011-09-23,1327499.3413887015,-0.004279659345720694
2011-09-26,1322871.5324397134,-0.003486110165709707
2011-09-27,1325968.6965750183,0.002341243317552452
2011-09-28,1334029.0953245722,0.0060788755951585
2011-09-29,1340539.105422961,0.004879961105200033
2011-09-30,1354367.3571017415,0.010315440722945027
2011-10-03,1406159.3214484327,0.03824070631584239
2011-10-04,1382181.5615300585,-0.017051951050379894
2011-10-05,1367552.0998669157,-0.0105843270307759
2011-10-06,1369183.9806169497,0.0011932859817134923
2011-10-07,1368473.3192580189,-0.000519040077149188
2011-10-10,1387519.3581628343,0.013917727614260177
2011-10-11,1391284.6205336433,0.0027136647490053414
2011-10-12,1394189.4251044644,0.002087857888996815
2011-10-13,1399876.0954660578,0.0040788362464930575
2011-10-14,1445304.9496229107,0.032452053652454384
2011-10-17,1427493.4075013492,-0.012323725955694401
2011-10-18,1446998.9615859806,0.013664199065390719
2011-10-19,1425258.2503064005,-0.015024690311975985
2011-10-20,1420793.4445472155,-0.0031326293029528135
2011-10-21,1431250.3802986562,0.007359926801163749
2011-10-24,1470186.1881335124,0.027204050647470654
2011-10-25,1446920.6167001321,-0.01582491498095029
2011-10-26,1446418.0251451933,-0.0003473525424532738
2011-10-27,1482659.3150933168,0.025055889319745877
2011-10-28,1484083.227602429,0.0009603774074170651
2011-10-31,1464435.139769479,-0.013239208871521264
2011-11-01,1475670.940411831,0.007672446759315517
2011-11-02,1471817.91792025,-0.002611030946035875
2011-11-03,1478803.4565249083,0.0047461975558288514
2011-11-04,1476925.1592841262,-0.0012701466394972102
2011-11-07,1479936.2593502074,0.0020387627952256674
2011-11-08,1489535.455112248,0.006486222431130492
2011-11-09,1489284.2209991787,-0.0001686660845883342
2011-11-10,1489371.9966895275,5.8938172520138736e-05
2011-11-11,1495839.5621482537,0.00434247822109042
2011-11-14,1498409.8982414796,0.0017183233805733215
2011-11-15,1503051.134478932,0.0030974409892108356
2011-11-16,1513203.2659706639,0.00675434871033285
2011-11-17,1527633.4209763822,0.009536164327838739
2011-11-18,1536048.4505792758,0.005508539867840287
2011-11-21,1572180.3914722514,0.023522657035557386
2011-11-22,1567853.4580039084,-0.0027521863851075177
2011-11-23,1641437.8829731694,0.04693322873614993
2011-11-25,1670439.4288721124,0.017668378559907463
2011-11-28,1636118.4242089398,-0.020546093482926416
2011-11-29,1639902.4041065709,0.002312778733887081
2011-11-30,1663819.1099032129,0.014584225095805018
2011-12-01,1668692.2380136112,0.002928880959109717
2011-12-02,1666438.756859062,-0.0013504474361502449
2011-12-05,1674468.0774224733,0.004818251214071021
2011-12-06,1671388.8455308564,-0.0018389313795440384
2011-12-07,1671253.3932201075,-8.104177020861993e-05
2011-12-08,1657856.9148150175,-0.008015827198578278
2011-12-09,1668477.9560021022,0.006406488456375416
2011-12-12,1655117.0150086253,-0.008007861863210647
2011-12-13,1657109.887731528,0.0012040675703478144
2011-12-14,1667661.5353758598,0.006367500262023347
2011-12-15,1669467.2168396572,0.0010827625543275746
2011-12-16,1665834.361078447,-0.0021760569627041603
2011-12-19,1672450.0300525888,0.0039713846278564184
2011-12-20,1682812.028933806,0.006195700137534949
2011-12-21,1692583.5436812474,0.005806658485578001
2011-12-22,1690203.7133419926,-0.0014060341943765392
2011-12-23,1697077.3467553833,0.0040667484984988865
2011-12-27,1700786.0713203845,0.002185359772842263
2011-12-28,1692065.3616252742,-0.005127458321868729
2011-12-29,1698036.2469905422,0.0035287557447148447
2011-12-30,1694705.6345741763,-0.0019614495404728575
2012-01-03,1719657.5358643327,0.014723442691819504
2012-01-04,1725968.1754352623,0.0036697071593139036
2012-01-05,1754574.9592147574,0.016574340237925207
2012-01-06,1766006.8583060363,0.00651548059046452
2012-01-09,1759735.7133120664,-0.003551030939928053
2012-01-10,1779813.1314543197,0.011409337203519653
2012-01-11,1785107.5004759196,0.0029746769073861826
2012-01-12,1796427.4701902461,0.006341337824925706
2012-01-13,1788623.6471484108,-0.004344079107746479
2012-01-17,1822284.803812169,0.018819586064080004
2012-01-18,1883172.89186746,0.03341304714165144
2012-01-19,1911712.5164494775,0.01515507402706722
2012-01-20,1905403.090585261,-0.003300405165487314
2012-01-23,1906048.5030567613,0.0003387275242124012
2012-01-24,1899998.270614938,-0.0031742279549132222
2012-01-25,1952284.0133844542,0.0275188370316745
2012-01-26,1940019.670552705,-0.006282048486627773
2012-01-27,1948243.8766831,0.004239238526922664
2012-01-30,1948483.4819241676,0.00012298524016194197
2012-01-31,1951271.6177308746,0.0014309260676685742
2012-02-01,1982269.00215264,0.015885735302096
2012-02-02,1991758.1540922886,0.004787015248356145
2012-02-03,2058472.1246402513,0.03349501565282478
2012-02-06,2054297.6798531206,-0.0020279336004417107
2012-02-07,2063284.7647351148,0.004374772444194562
2012-02-08,2087777.0375980085,0.01187052474845265
2012-02-09,2125683.2042330047,0.01815623313809766
2012-02-10,2100979.877926217,-0.011621358374377909
2012-02-13,2144581.6803783644,0.02075307950839822
2012-02-14,2156167.0523961335,0.005402159369245979
2012-02-15,2134774.534047603,-0.009921549596427225
2012-02-16,2191975.8427762976,0.0267950117524771
2012-02-17,2180963.546057033,-0.005023913359061778
2012-02-21,2189569.871040686,0.003946111341114606
2012-02-22,2178937.5484564807,-0.00485589554589168
2012-02-23,2197905.1632150686,0.008704983202489682
2012-02-24,2210021.1577081135,0.005512519236872842
2012-02-27,2213559.5190944085,0.0016010531727055329
2012-02-28,2260150.0333306612,0.02104778020846399
2012-02-29,2244266.7609308753,-0.007027530104441665
2012-03-01,2272541.4713093215,0.012598640620920856
2012-03-02,2269357.2905569025,-0.0014011540790867221
2012-03-05,2261556.2032786915,-0.003437575612563205
2012-03-06,2269652.371578814,0.0035799102796494117
2012-03-07,2267355.684774021,-0.0010119112660390921
2012-03-08,2296066.341984665,0.012662617252090037
2012-03-09,2307206.7001179825,0.004851932163113396
2012-03-12,2308037.409356339,0.0003600497685421876
2012-03-13,2414707.4606190184,0.04621677743621476
2012-03-14,2433258.756524189,0.007682626656735712
2012-03-15,2445959.6638391395,0.005219710925069497
2012-03-16,2441797.4682997703,-0.001701661560860087
2012-03-19,2485520.623875298,0.017906135190635677
2012-03-20,2493035.9890953754,0.0030236583627134338
2012-03-21,2492983.0068275733,-2.125210708299914e-05
2012-03-22,2483705.2147194655,-0.003721562514745906
2012-03-23,2480819.7929059747,-0.001161740852493561
2012-03-26,2592803.7246864196,0.04513988968512268
2012-03-27,2600919.742974717,0.0031302092831106106
2012-03-28,2583187.346776777,-0.006817740626498215
2012-03-29,2568809.500070045,-0.00556593261602664
2012-03-30,2563037.7401515404,-0.0022468617927280787
2012-04-02,2602694.6256850944,0.015472610844664775
2012-04-03,2601036.4477214417,-0.0006371004678339677
2012-04-04,2613645.4269379303,0.00484767494416865
2012-04-05,2619106.867258065,0.0020895873112113023
2012-04-09,2625999.4428728106,0.002631651155938241
2012-04-10,2656501.802028655,0.011615523848883733
2012-04-11,2647223.092628014,-0.0034928300796014016
2012-04-12,2653630.394524117,0.0024203860694424826
2012-04-13,2683215.2379582915,0.011148818424458766
2012-04-16,2719088.505875586,0.013369508122125656
2012-04-17,2686283.6706365366,-0.0120646441512156
2012-04-18,2690250.860274192,0.0014768319820502806
2012-04-19,2712641.9161995095,0.008323036433500356
2012-04-20,2717689.2147972807,0.00186065789503193
2012-04-23,2743560.0622547828,0.00951942823949118
2012-04-24,2753272.0793333193,0.0035399323718667787
2012-04-25,2752578.9021731247,-0.00025176486021762177
2012-04-26,2763591.238080256,0.004000733965677549
2012-04-27,2775397.454576851,0.0042720559878441505
2012-04-30,2760702.603001337,-0.005294683668200779
2012-05-01,2763735.122610991,0.0010984593582652811
2012-05-02,2769182.371066596,0.0019709734160264147
2012-05-03,2747472.4234012053,-0.007839840341403248
2012-05-04,2798500.8617499056,0.018572866433188832
2012-05-07,2796336.84724241,-0.0007732763412988242
2012-05-08,2803356.0298150606,0.002510134850017412
2012-05-09,2809120.4103603587,0.002056242761886321
2012-05-10,2812740.892129776,0.001288831107440147
2012-05-11,2812725.7728955154,-5.375267342515047e-06
2012-05-14,2848226.408802411,0.0126214351391783
2012-05-15,2864440.65704837,0.005692752583098532
2012-05-16,2902180.9729449227,0.013175457415634442
2012-05-17,3062269.9231031663,0.055161601447547504
2012-05-18,3158163.9452856407,0.03131468635700797
2012-05-21,3067193.7096137865,-0.02880478570710377
2012-05-22,3070409.483077162,0.0010484415944438104
2012-05-23,3063320.9379750034,-0.0023086644114499702
2012-05-24,3085031.0287103024,0.007087109439355887
2012-05-25,3088559.1681882753,0.001143631764199118
2012-05-29,3102260.80203857,0.004436254286924342
2012-05-30,3095615.505070407,-0.0021420819822099164
2012-05-31,3097827.655260705,0.0007146075430474207
2012-06-01,3269225.023833849,0.055328245353507145
2012-06-04,3239668.7899711533,-0.009040746246348902
2012-06-05,3223550.423635189,-0.004975313027634532
2012-06-06,3189913.025823357,-0.010434891157650604
2012-06-07,3183745.300768755,-0.001933508846376847
2012-06-08,3206031.623688777,0.007000033235900116
2012-06-11,3192414.2527161106,-0.004247422536961261
2012-06-12,3215359.8507147813,0.007187537763668626
2012-06-13,3198389.049593516,-0.005278040999825423
2012-06-14,3205307.895888493,0.002163228483994497
2012-06-15,3229530.18417555,0.007556930277471105
2012-06-18,3265543.4575843606,0.01115124224113864
2012-06-19,3317291.607454949,0.015846719096755918
2012-06-20,3318004.4097717656,0.00021487478375860217
2012-06-21,3298936.3700703424,-0.005746839770696557
2012-06-22,3324080.7207354666,0.007621956850470516
2012-06-25,3371177.299680496,0.014168301825898334
2012-06-26,3355608.370960119,-0.004618246783357432
2012-06-27,3340252.790347645,-0.004576094381383535
2012-06-28,3367628.030118096,0.008195559285080901
2012-06-29,3366735.9333566637,-0.0002649035919211557
2012-07-02,3372972.7983388244,0.001852496039373784
2012-07-03,3415962.7351411395,0.012745414615702704
2012-07-05,3418101.5806890163,0.0006261325762935055
2012-07-06,3386081.7660551625,-0.009367718857377812
2012-07-09,3381008.7755509457,-0.001498189014533834
2012-07-10,3371786.1749751708,-0.0027277659385169743
2012-07-11,3382225.9978827476,0.003096229228608682
2012-07-12,3405349.2245123703,0.006836688809114911
2012-07-13,3367381.4305382897,-0.01114945677253336
2012-07-16,3372890.617797022,0.0016360449127534571
2012-07-17,3361695.8853756166,-0.0033190321566720733
2012-07-18,3363717.3552585705,0.0006013244362013089
2012-07-19,3403305.6264911275,0.011769202656301748
2012-07-20,3359354.0448526703,-0.01291437985949323
2012-07-23,3353373.576847255,-0.0017802434413183548
2012-07-24,3355738.689462003,0.0007052935083276218
2012-07-25,3358281.896200241,0.0007578679312023446
2012-07-26,3354916.654681415,-0.00100207237594727
2012-07-27,3427778.66560453,0.02171797943816111
