strategy,total_return,annualized_return,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,num_trades,win_rate,profit_factor,total_costs,avg_holding_period
GoldenCross,-1.0013476786805522,,,,-1.0011645164918852,,20,0.4,0.013830147145300916,224762.85885568126,4.777777777777778
MACDTrend,184919378597331.66,2.5208238829655283,3.859487855214051,6.203920889727379,-0.43976907326859105,5.732153614690233,1948,0.2874743326488706,2.2004995503768945,1.021817572204815e+19,139.7111111111111
ADXBreakout,247223.1639381816,0.6093041060498094,1.0893855410909359,1.4065335585872578,-0.4318393733986231,1.410950792315484,936,0.3247863247863248,1.972015706733895,15205466629.342773,17.54736842105263
Ichimoku,8.9921690540507e+16,3.4626528457812986,6.490144956168211,9.256070826485914,-0.3068434396406002,11.28475436801594,1528,0.21938441388343158,8.214985489755692,3.3854756335169155e+21,8.135371179039302
ParabolicSAR,4.164760716616132e+20,5.166612107080233,7.308902941274261,13.153134921023296,-0.4208841823677169,12.275614821196303,1418,0.343441466854725,4.192647552957717,1.749547320390581e+25,280.9130434782609
DonchianBreakout,8.52896388710382e+21,5.922927391662546,15.125721514812788,3545.388287683652,-0.0009091618587266215,6514.71169276529,1377,0.125,inf,1.3713057953352607e+26,1.6151368760064413
