strategy,total_return,annualized_return,sharpe_ratio,sortino_ratio,max_drawdown,calmar_ratio,num_trades,win_rate,profit_factor,total_costs,avg_holding_period
BuyAndHold,-0.9999248082132772,-0.30498518615960224,-0.6770268224466275,-0.5355428664905887,-0.9999550218756814,-0.30499890443824307,15,0.3333333333333333,0.021332370719632752,412106.71137548966,7.375
SMA200,2919.5341445770378,0.3576266998419211,0.6190834314419665,0.6928468918870658,-0.6140207698669901,0.5824342064510141,391,0.3145780051150895,7.0200298309009455,168487663.28084242,17.0
GoldenCrossBaseline,-0.9999107860572034,-0.3004166771867872,-0.8283303681266972,-0.5755663750512865,-0.9999269499985282,-0.3004386242287293,21,0.3333333333333333,0.02945152596323585,230290.193970003,4.888888888888889
